Player Name,combined_text,speed,contact,game,talent,protection,contact,speed,blocking,needs,kick
Javorius Allen,"Workhorse back able to make plays late in the game and work out of the backfield to keep defenses honest. His relative elusiveness in space and ability to cut on a dime give him the ability to create yards where there are none, but his average vision and inability to finish off runs will keep him from getting some of the yards teams might expect. He's well-rounded enough to be a very good backup with middle-
of-the-road starting potential. Loose hips for tight turns and razor-sharp cuts. Has quick-stop, jump-cut ability to make defenders miss in the backfield. Can slalom back and forth, navigating around traffic through the line of scrimmage and into the second level. Able to shake linebackers and downhill safeties in space. Short-area acceleration to give leg-tacklers a vanishing target. Has lateral quickness to bounce runs outside and create something out of nothing. Factors into passing game, averaging 11.3 yards per catch over last two seasons. Plays with adequate burst through the crease. Able to handle a heavy workload if asked. Running style doesn't match his size. Upright runner. Plays with high pad level and doesn't finish runs with attitude and urgency. Slows feet into contact and rarely explodes through initial tackler with force. Lacks instincts and feel for developing running lanes. Chooses the trafficked path more than expected. At times, will show some indecisiveness and hesitation into the fray. Will break prematurely from path the play should follow rather than allowing it to develop. Focus drops plagued him out of backfield in 2014.",-0.11776570106046445,0.0,-0.07131402581643531,-0.036877465610937854,0.0,-0.03990565914063164,0.04470239271449672,0.027033971291856092,-0.03815162936145664,0.009570332987483724
David Johnson,"Johnson lacks the short-area quickness to be a consistently effective every-down running back, but he has good size, speed and hands so he can't just be dismissed. He doesn't run routes well enough and isn't sudden enough to be a wide receiver, so he might have to be a third-down back with kick-return potential. Looks good on the hoof. Possesses a big body and falls forward for additional yards. Smooth pass-catcher out of the backfield and is a mismatch for linebackers. Has been a consistent weapon out of the backfield while in college. Uses an effective jump cut on inside runs to change direction and can string a couple of them together on the same run. Has good long speed when he gets into space. Long-strider. Doesn't always look like he has the foot quickness to burst through the hole consistently. Allows defenders to get a hand on him through the replace and isn't a classic finisher. Tends to hit the brakes too hard in order to make his cuts. Questionable vision. Looks to make cuts instead of keeping the run play-side. Scouts want to see more fire in his play demeanor. Play strength and blocking are problems. Goes down too easily.",0.06434666554595289,0.04690630616267842,0.028242227447110895,-0.03938636493159566,0.0,-0.03530854020920923,0.04348603951894289,0.001503961473039668,0.0,0.006184521906089521
Matt Jones,"Has very good athleticism for a big running back and is a physical pile-mover who is difficult to stop for negative yardage. Unfortunately, Jones lacks the instincts and vision to fully maximize his physical tools. Jones could become the physical member of a running-back-by-committee approach, with upside as a third-down option. Imposing size with muscular frame. Above-average swivel in hips and perimeter quickness for runner his size. Pistons for feet, chomping and churning through contact to extend run. Has slippery lower body with angle-tackle attempts sliding off. Keeps shoulders square to line for maximum power. Plays with forward lean and is difficult to stop for a loss. Used sparingly as a pass-catcher, but flashes capable hands if asked to do so in the pros. Aggressive in protection, squaring up and striking a blow against free-running blitzer. More grinder than every-down running back. Will hit it downhill, but has very little feel for maximizing run creases. Blind to open running lanes. Drops head and burrows into blockers and defenders rather than seeing open space. Must improve patience in setting up blocks. Can juke and shift when headed to line of scrimmage, but doesn't show much creativity and shiftiness once he's on second level. Needs to keep ball tucked and secured to avoid fumbling issues.",-0.12563471738566692,-0.0014171365796544835,0.046856196053414914,0.0,0.01899036281394187,-0.06707715783106541,0.0,0.0,-0.13896835079302566,0.0
Jeremy Langford,"Langford showed improvement from 2013 to 2014, but he doesn't accelerate through contact and will usually get what is blocked. Without an ability to maximize his yards with each carry, teams could peg him as a ""committee back"" with an ability to play on third downs. Running back who has played wide receiver and cornerback at Michigan State. Improved a great deal since 2013 season. Has feet to avoid the trash and bounce it outside. Has burst around the corner and can separate from linebackers in pursuit. Finished his 2014 campaign with 22 carries of 15-plus yards, placing him fifth in running-back heavy Big Ten. Effective with chip blocks and will square up blitzers and take them on in pass protection. Has blocking and pass-catching talent to play on third downs. Good spin move and plus lateral foot quickness. Maintains balance through contact. Showed special-teams potential as a sophomore. Not a physical runner. Broke very few tackles this year and churned out pedestrian yards after contact. Gains extra yards by sliding laterally out of tackles rather than leg churn. Lacks commitment between the tackles. Seems content to absorb hits rather than dish them out. Scouts believe he will be a ""bouncer"" in pros, looking to take runs outside prematurely. Has burst, but not as much wiggle as anticipated.",-0.16957056380989585,-0.09948706942989831,0.0,-0.021856067248729554,0.03870010162562566,-0.02337485826413968,-0.038093607205100945,-0.0843975376523059,-0.02464842684653486,0.06746793535708896
Marcus Murphy,"All-purpose running back with a lean frame and a big heart. Showed consistency of effort and production during his time at Missouri. His value as a runner is limited due to his size, but he has the potential to become a legitimate target out of the backfield and might warrant some reps in camp as a slot receiver. Murphy can step in and immediately challenge for the top spot as a kickoff and/or punt returner. Has the foot quickness and acceleration to make something out of nothing when called upon as a runner. Needs to play in space, but has quality traits for a runner, despite size. Has enough speed to turn the corner and hit a big run down the sideline. In passing game, mismatches inside 'backers with razor-sharp cuts to the sideline, creating easy throws for the quarterback. Looks to adjust his routes over the top of coverage if quarterback scrambles. Has excellent hands and concentration to finish a catch despite impending contact. Celebrated kick- and punt-return specialist with seven career return touchdowns at Missouri. Needs to improve his reads and feel on stretch plays flowing outside. Small running back with limited amount of carries he can offer in a given game. Tends to float in space as a receiver rather than working back to the ball. Doesn't make the sharp, downhill cuts expected from him as a running back. Missed 2011 with a shoulder injury. He tries to get in the way as a pass blocker, but lacks bulk and strength to be trusted with blitz pickup on next level.",-0.20481159137108382,-0.03243495202259973,-0.024140081527117566,0.0,0.0,0.0,0.0,0.018293310339387452,-0.05253473794008369,0.08343188396179999
Karlos Williams,"Williams is a big, talented athlete who is still finding his way as a running back. He seemed almost content to lose his job in 2014 and teams will be turning over every rock looking for information on his character. As a one-cut runner with exceptional burst and rare physical traits, Williams could become a very good starter in a zone-based scheme, but his floor is very low based on character and scheme fit. Former safety with aggressive, physical temperament. Taller and longer than most running backs, but has exceptional burst to trim the corner and go. Angular running style. Makes subtle changes of direction without gearing down. One-cut daddy on outside zone plays. Has good top-end speed. Can be a factor on swing passes and will body up in pass protection. Lowers pads and delivers a blow on the move. Falls forward and is a pile mover when pad level is right. Natural footwork for an inexperienced back. Slams it between tackles when asked and doesn't look to bounce outside. Shows patience and uses head fakes to freeze defenders in space. Hard to tackle and keeps feet churning at impact. Upright runner. Has issues playing with leverage when challenged suddenly in the hole. Needs to see contact coming to get pads low enough. Has just two years of running back experience. Instincts and feel are very hit and miss. Runs himself into trouble and might not fit all running schemes. Doesn't make many defenders miss on second level. ""Explosive Rushes"" (15-plus yards) fell off substantially in 2014. Gained additional weight preseason, which appears to have slowed him. Lost starting job to freshman. Was investigated by Tallahassee police in domestic battery case, but no charges were filed. Character will be combed over carefully.",-0.02150190961043541,0.0,-0.025963003400046456,-0.012435564113304626,-0.0556754073603411,0.038964711975775154,-0.0390883295296571,-0.028204454507196622,-0.09917130024007625,0.03219442006296268
Josh Robinson,"Compact running back with squatty lower body and a short-striding style that allows him to get to his top speed quickly in the open field. Robinson appears to be lacking an NFL burst and the shiftiness needed to create more yardage for himself on the second level. He has good short-area footwork and is effective as a pass-catcher but is lacking a differentiating talent from the rest of the backs in this draft. Built low to the ground with power trunk and thick bubble. Coils into a ball at contact, making him immune to shoulder and/or forearm blows to tackle. Patient runner. Runs with consistent balance and can maintain it through contact. Flashes lateral agility to escape from the side door and bounce a run wide. Steady threat out of the backfield as pass-catcher. Soft hands to secure the throw and is ready to run after catch. Can chop pass rusher down with his cut blocks. Vision is average to below average, and will leave some yards on the field. Gets what is blocked and relies on his short-area footwork to make tacklers miss rather than true elusiveness in open area. One-note runner with tightly bundled hips and marginal athleticism. Nothing special with burst through hole, as defenders frequently get their hands on him to slow his progress. Benefited from zone-read system with dual-threat quarterback creating consistent running lanes over tackle. Feet barely leave ground, opening Robinson up to ankle tackles.",0.17803096335563634,0.0,0.0,0.0,0.021478600822772947,0.0,-0.10334959856839696,0.0,-0.010513255950628266,0.058613960947006945
Kenny Hilliard,Lacks elusiveness and doesn't carry enough power behind his pads to create any intrigue. Couldn't even get to 100 carries in a single season while in college and unlikely to be able to break into rotation in the pros. Decent top-end speed and can catch the ball well out of the backfield. Finds open spaces in passing game and sets up blocks after the catch. Doesn't dance to the line and finishes off runs falling forward. Play speed is adequate but could improve if carrying less weight. Doesn't show feel to create if initial running lane is restricted. Burst is absent out of breaks or cuts. Can't shake defender on second level or in open space. Isn't very difficult to bring down for a back his size. Effort to fool defense on play fakes is substandard. Poor technique in pass protection -- lunger with ducked head.,-0.11677256838313033,0.0,0.0,0.0,-0.03309113868137176,-0.03880392388162825,0.0068092839073651545,-0.027145575512829586,0.0,0.0
Joey Iosefa,"One-speed running back with some weight behind his pads, but not enough explosive power to offset his lack of burst and overall athleticism. Could struggle to find a home as an NFL running back and might need to take a look at playing fullback. No-nonsense runner who prefers to rush between the tackles. Will coil his hips and deliver a blow into second-level linebackers attempting to tackle him and pass rushers in pass protection. Often leans shoulder into contact, absorbing blow while resetting feet to continue his run. Functional ability to cut and take it downhill. Can catch the ball out of the backfield and is adequate in pass protection. Bulky, but unathletic build. Shows below-average foot quickness, which limits ability to run to perimeter and to make defenders miss in space. Has marginal burst through line of scrimmage, forcing him to deal with consistent traffic around him. Doesn't possess ground-floor acceleration or wiggle to make consistent yardage in screen game.",-0.07029213891727537,0.0,-0.04350175996171211,0.0,-0.007232455608932407,-0.08297439603277275,-0.05662792458247292,-0.00742409074507833,0.045760458352534554,0.0
Ezekiel Elliott,"Elite, three­-down running back who has the ability to excel in every facet of the game. Elliott has rare combination of size, athleticism, pass-catching and blocking skills and his competitive nature is always bubbling on the surface. While he's had to handle a heavy workload over the last two seasons, Elliot should still come out of the gates as one of the most productive young running backs in the league. Elite combination of vision and decisiveness. Instinctive, short strider with instant reaction time. Has a bona fide jump-­cut to elude penetration in the backfield and enough burst to elude chasers when he bounces runs to the outside. Able to change directions with no hesitation or wasted motion and is always headed forward. Has innate feel for developing blocks in space and is excellent at setting his blocks up and accelerating from behind them when the linebacker is trapped. When it's gridlocked inside, finds yards on his own. Rocked up physique but still maintains loose hips for agility. Exceptional balance through contact and takes tacklers for a ride. Has a ""come at me, bro!"" mentality as a runner. Loves to end runs on his physical terms. Uses lead shoulder as a weapon, but plays with outstanding ball security. Looks to absolutely bludgeon defenders as a lead blocker and is often successful. Able pass catcher who adjusts to throws and can do something with it after the catch. Strapped it up with a heavy workload over last two seasons including over 600 touches. Defenders land big shots on him. Appears to be too willing to put himself through the meat grinder rather than avoiding certain collisions. Understanding when to attack and when to elude may take time for him. Can sharpen his pass routes a bit and has room for improvement as a pass blocker. On second level, gets on top of defenders before he has a chance to gather himself into a position to evade a tackle. Questions arose about his maturity after complaining about lack of carries in Michigan State game.",0.04566711889765768,-0.020901168130026036,-0.02832606475102809,0.011506881333801044,-0.02141424701136792,0.011432495208558985,-0.0934384208856892,0.008999841111250642,0.12725433281854226,0.05552424046186158
Derrick Henry,"Bell-cow running back with an ability to strap on feedbag and eat for four quarters. Henry's long legs and angular running style is a much better fit for downhill running teams who value lead backs and physicality. Henry needs early running room as he's not a creator in the backfield, but once he gets up a full head of steam, he is a nightmare with his ability to punish on the second and third level or take it to the house. Henry should come in and provide immediate production as a starter. One of the biggest running backs you will ever see. Can be a violent runner without even trying. Pummels tacklers with forward lean and dynamite behind his pads. Gives run-­support cornerbacks bad dreams. Rare top­-end speed for a runner his size. Long strides from second to third level cut into reaction time for safeties and often leave them a step short and grasping for air. Effective in zone, gap and power schemes. Rarely fatigues and wears down defenses as game goes on. Had 29.6 percent of his explosive carries come in the fourth quarter. Makes consistent, initial reads as a zone runner. Against 
Mississippi State, took outside zone run and cut it all the way back across formation out­racing defense for 65-yard touchdown. Led nation in missed tackles forced with 60. Uses subtle change of direction on the second level  while keeping runs north/south. Used as a possession bully in short yardage spots and when Alabama wanted to impose their will. With almost 400 touches this year, scouts are concerned about his workload. Averaged almost 32 carries against SEC competition including 90 carries over his final two regular season games. Tall, long-strider who takes time to build up his speed. Average foot quickness can lead to tackles for losses if he gets too cute in the backfield. Needs to improve his second read as a zone runner. Ineffective in passing game with below average hands. Narrow based running style allows defenders to trip him up. More run­-finisher 
than tackle breaker with just seven broken tackles to Leonard Fournette's 22. Sluggish cut­back ability once he's outside the tackle box.",0.0761010684853378,0.0,-0.09875715421732865,-0.027117707753629577,-0.006058629505733361,-0.07906280477207503,-0.024302600392017665,0.0,-0.0376563118480812,-0.03285645638815335
Jordan Howard,"Howard has the optimal size and talent needed to strap the pads on and become a productive workhorse for a team looking for one, true lead back. Howard's vision, power and subtle shiftiness allow him to create and break tackles along the way. Staying healthy in the NFL is a legitimate concern for Howard considering his relentless running style. If he can stay healthy, Howard has the ability to become an instant factor as an NFL starter. Showed ability to step his game up against top competition at both UAB and Indiana. Rushed for at least 145 yards in every full game he played. Natural runner who combines tempo with a special feel for spacial relationships. Pro­-ready vision gives him outstanding feel for run lane developments at the line of scrimmage and onto the second level. Consistently chooses best angles and creases for optimal yardage. For a big back, can make himself skinny through tight quarters. Decisive and punishing. Drops pads and accelerates into contact to batter would-­be tacklers on the second and third levels. Drives legs through arm tackles and goes about his work. Hard-­charging when it’s third- or fourth-and-short. Showed potential in screen game as receiver. Doesn't have sudden one-­cut ability and has to tap brakes to hit it downhill on outside zone runs. One-speed runner. Can be chased down by backside sprinters before getting to the second level. Takes big hits due to bruising running style. Scouts concerned about ability to stay healthy. Missed four games and parts of three others with knee and ankle injuries. Upright pads and narrow base leads to slips and balance issues when trying to make sharp cuts. Rarely factored into passing game at UAB or Indiana.",-0.029118588301025653,0.0,-0.12363236002087581,0.007470362455401475,0.0,-0.058952917521932095,-0.02693278254199453,0.04846092005625575,0.0,-0.00743503080873074
Devontae Booker,"Rhythm runner who has experience in a pro­-style running game and who gets better with the more carries he has. Booker is a three-down running back who has the toughness and determination to grind out short yardage while possessing the vision and footwork to create for himself when near the line of scrimmage or the second level. Booker isn’t fast, but he plays at a consistent speed and should have enough quickness to be consistently productive as an NFL starting running back. Patient runner but decisive when he sees the crease. Hits it through the crease with determination. Flashes above-average feel for the way running lanes shift and change, and he flows with it making the smart choices to avoid tacklers and extend runs. Features excellent vision. Doesn’t get caught dancing very often and usually ends the run on his terms with low pads and forward lean. Can maintain play speed when changing direction and cutting. Has crisp footwork approaching the line of scrimmage and can dodge and dart around penetration to create yardage opportunities. Elusive second-level runner able to string together a slew of moves in succession. Effective pass catcher with soft hands. Rarely leaves the field. Dependable short yardage back in college. Willing to step up and do his part in pass protection. Doesn’t have the top­-end speed to be a “chunk play” runner. Full­-time running back, but on the borderline of size NFL teams look for from a full-­time back. May not be able to add more weight onto his frame without compromising quickness and his average speed. Cut down on his fumbles this season but had six last year which could be a potential concern at the NFL level. His 12­-yard runs could become 4-­yard runs thanks to average get­away speed.",0.15796514272968817,0.0,0.04939063426161187,0.0,0.0896622477128475,-0.00893689606462719,-0.006530250320519723,-0.03509179680717176,0.01848798313596705,0.051925103270982896
